permno,ticker,comnam
10233,ABC,AMERICAN BROADCASTING COS INC
10234,AGMI,A G M INDUSTRIES INC
10234,,A G M INDUSTRIES INC
10234,AGMI,A G M INDUSTRIES INC
10234,,A G M INDUSTRIES INC
10234,AGMN,A G M INDUSTRIES INC
10235,APAS,AMERICAN PASSAGE MRKTING CORP
10235,FOTO,SEATTLE FILMWORKS INC
10235,FOTO,PHOTOWORKS INC
10236,WEBS,WEBSTER CLOTHES INC
10237,SURG,INTERNATIONAL SURGICAL & PHRM CP
10238,BVFS,BAY VIEW FED S & L ASSN CA
10238,BVFS,BAY VIEW FED S & L ASSN CA
10238,BVFS,BAY VIEW CAPITAL CORP
10238,BVCC,BAY VIEW CAPITAL CORP
10238,BVC,BAY VIEW CAPITAL CORP
10238,BVC,BAY VIEW CAPITAL CORP
10238,GLK,GREAT LAKES BANCORP INC NEW
10239,BWINB,BALDWIN & LYONS INC
10239,PTVCB,PROTECTIVE INSURANCE CORP
10240,WOMN,WOMENS HEALTH CNTRS OF AMER INC
10241,,AMERICAN CAN CO
10241,AC,AMERICAN CAN CO
10241,AC,AMERICAN CAN CO
10241,PA,PRIMERICA CORP
10242,TRFI,TRANS FINANCIAL BANCORP INC
10242,TRFI,TRANS FINANCIAL INC
10243,AFED,ATLANTIC FEDERAL SAVINGS BANK MD
10243,AFED,ATLANFED BANCORP INC
10243,AFED,ATLANFED BANCORP INC
10244,DSBE,DASIBI ENVIRONMENTAL CORP
10244,PRCC,POLLUTION RESEARCH & CTRL CORP
10244,PRCC,POLLUTION RESEARCH & CTRL CORP
10244,UDET,POLLUTION RESEARCH & CTRL CORP
10245,SHLY,SHELLY ASSOCIATES INC
10245,SHLY,SHELLY ASSOCIATES INC
10246,MIDS,MID SOUTH INSURANCE CO
10247,GTOS,GANTOS INC
10247,GTOS,GANTOS INC NEW
10247,GTOS,GANTOS INC NEW
10248,CIMC,CIMCO
10248,CIMC,CIMCO INC
10249,GIDE,SPORTSMANS GUIDE INC
10250,MRCO,MERIDIAN NATIONAL CORP
10250,MRCO,MERIDIAN NATIONAL CORP
10251,FSAM,FIRST AMERN SVGS F A PA
10251,FSAM,FIRST AMERN SVGS F A PA
10251,FLGF,FLAGSHIP FINANCIAL CORP
10252,INDB,INDEPENDENT BANK CORP MA
10252,INDB,INDEPENDENT BANK CORP MA
10253,TUSA,THOROUGHBREDS USA INC
10253,NSKY,NEW SKY COMMMUNICATIONS INC
10253,,NEW SKY COMMMUNICATIONS INC
10253,DMC,DOCUMENT SECURITY SYSTEMS INC
10253,DMC,DOCUMENT SECURITY SYSTEMS INC
10253,DMC,DOCUMENT SECURITY SYSTEMS INC
10253,DSS,DOCUMENT SECURITY SYSTEMS INC
10253,DSS,DOCUMENT SECURITY SYSTEMS INC
10253,DSS,DOCUMENT SECURITY SYSTEMS INC
10253,DSS,D S S INC
10253,DSS,D S S INC
10254,STRL,STERLING INC
10255,VERT,VERTICOM INC
10256,ODSI,OLD DOMINION SYSTEM INC
10256,MLOG,MICROLOG CORP
10257,DGSI,DIGITAL SOLUTIONS INC
10257,TSTF,TEAMSTAFF INC
10257,TSTF,TEAMSTAFF INC
10257,TSTF,TEAMSTAFF INC
10257,TSTF,TEAMSTAFF INC
10257,DLHC,D L H HOLDINGS CORP
10258,TCEL,T CELL SCIENCES INC
10258,TCEL,T CELL SCIENCES INC
10258,AVAN,AVANT IMMUNOTHERAPEUTICS INC
10258,AVAN,AVANT IMMUNOTHERAPEUTICS INC
10258,AVAN,AVANT IMMUNOTHERAPEUTICS INC
10258,CLDX,CELLDEX THERAPEUTICS INC
10258,CLDX,CELLDEX THERAPEUTICS INC
10259,SIGM,SIGMA DESIGNS INC
10260,ASVD,ALLSTAR VIDEO INC
10260,ASVD,ALLSTAR VIDEO INC
10261,MTNR,MOUNTAINEER BANKSHARES WV
10262,CSAI,COGNITIVE SYSTEMS INC
10263,LIFS,LOWELL INSTITUTION FOR SAVINGS
10263,LIFS,LOWELL INSTITUTION FOR SAVINGS
10263,MRMK,MERRIMACK BANCORP INC MA
10263,MRMK,MERRIMACK BANCORP INC MA
10264,UNIV,UNIVATION INC
10264,,UNIVATION INC
10264,UNIV,UNIVATION INC
10265,FMFS,F & M FINANCIAL SVCS CORP
10266,WLBK,WALTHAM SAVINGS BANK
10266,WLBK,WALTHAM CORP
10266,WLBK,WALTHAM CORP
10266,STLG,STERLING BANCSHARES CORP
10267,NIEX,NIAGARA EXCHANGE CORP
10267,NIEX,NIAGARA EXCHANGE CORP
10268,,AMERICAN ICE CO
10268,,AMERICAN CONSUMER INDS INC
10268,ACA,AMERICAN CONSUMER INDS INC
10268,ACA,AMERICAN CONSUMER INDS INC
10268,,AMERICAN CONSUMER INDS INC
10268,ACON,AMERICAN CONSUMER INDS INC
10269,AIAI,A I A INDUSTRIES INC
10270,SVCO,SAVECO INC
10271,MASB,MASSBANK FOR SAVINGS
10271,MASB,MASSBANK CORP
10271,MASB,MASSBANK CORP
10271,MASB,MASSBANK CORP
10272,TKLC,TEKELEC
10272,TKLC,TEKELEC
10273,LDMK,LANDMARK BANK FOR SAVINGS MA
10273,LDMK,LANDMARK BANK FOR SAVINGS MA
10274,BETA,BETA PHASE INC
10274,,BETA PHASE INC
10274,,BETA PHASE INC
10274,BETA,BETA PHASE INC
10275,SNTKY,SENETEK PLC
10275,SNTKY,SENETEK PLC
10275,SNTKY,SENETEK PLC
10275,SNTK,SENETEK PLC
10276,,AMERICAN BEET SUGAR CO
10276,,AMERICAN CRYSTAL SUGAR CO
10276,ACS,AMERICAN CRYSTAL SUGAR CO
10276,ACS,AMERICAN CRYSTAL SUGAR CO
10277,AIDCA,A I D INC DE
10278,HENG,HENLEY GROUP INC
10278,WHGP,WHEELABRATOR GROUP INC
10278,WTI,WHEELABRATOR TECHNOLOGIES INC NW
10278,WTI,WHEELABRATOR TECHNOLOGIES INC NW
10279,GENI,GENETICS INSTITUTE INC
10280,PRCM,PROTOCOM DEVICES INC
10281,AUTO,AUTOINFO INC
10282,BRDL,BRENDLES INC
10283,APOP,APPLIED OPTICS INC
10284,,AMERICAN EXPRESS CO
10285,AIMT,A I M TELEPHONES INC
10285,AIMT,A I M TELEPHONES INC
10285,AIM,A I M TELEPHONES INC
10286,PROS,PROSPECT GROUP INC
10286,PROSZ,PROSPECT GROUP INC
10286,PROSZ,PROSPECT GROUP INC
10286,PROS,PROSPECT GROUP INC
10286,PROS,PROSPECT GROUP INC
10286,PROSZ,PROSPECT GROUP INC
10286,PROS,PROSPECT GROUP INC
10286,PROS,PROSPECT GROUP INC
10287,ATIM,A T I MEDICAL INC
10287,ATIM,A T I MEDICAL INC
10287,ATI,A T I MEDICAL INC
10288,BEAR,BEAR AUTOMOTIVE SVC EQUIP CO
10289,ANME,ANGIO MEDICAL CORP
10290,HGIC,HARLEYSVILLE GROUP INC
10291,FAMI,FAMIGLIA INDUSTRIES INC
10291,FAMI,FAMIGLIA BRANDS INC
10292,,AMERICAN CHICLE CO
10292,ACJ,AMERICAN CHICLE CO
10293,AINS,A I N LEASING CORP
10294,HAVTA,HAVERTY FURNITURE COS INC
10294,HVT,HAVERTY FURNITURE COS INC
10294,HVT,HAVERTY FURNITURE COS INC
10294,HVT,HAVERTY FURNITURE COS INC
10294,HVT,HAVERTY FURNITURE COS INC
10294,HVT,HAVERTY FURNITURE COS INC
10295,MEMB,MICRO MEMBRANES INC
10296,GSSC,GRENADA SUNBURST SYS CORP
10297,LSSB,LAKE SUNAPEE SVNG BANK FSB
10297,NHTB,NEW HAMPSHIRE THRIFT BNCSHRS INC
10297,NHTB,NEW HAMPSHIRE THRIFT BNCSHRS INC
10297,NHTB,NEW HAMPSHIRE THRIFT BNCSHRS INC
10297,LSBG,LAKE SUNAPEE BANK GROUP
10298,AQSI,AQUASCIENCES INTERNATIONAL INC
10298,AQSI,AQUASCIENCES INTERNATIONAL INC
10299,LLTC,LINEAR TECHNOLOGY CORP
10300,WCSI,WORLDWIDE COMPUTER SVCS INC
10300,WCSI,WORLDWIDE COMPUTER SVCS INC
10301,TLOG,TRANSFORM LOGIC CORP
10301,TLOG,TRANSFORM LOGIC CORP
10302,CYPR,CYPRESS SEMICONDUCTOR CORP
10302,CY,CYPRESS SEMICONDUCTOR CORP
10302,CY,CYPRESS SEMICONDUCTOR CORP
10303,PRME,PRIME CAPITAL CORP
10303,,PRIME CAPITAL CORP
10303,PRME,PRIME CAPITAL CORP
10303,,PRIME CAPITAL CORP
10303,PMCP,PRIME CAPITAL CORP
10304,AMFI,AMCORE FINANCIAL INC
10304,AMFI,AMCORE FINANCIAL INC
10305,,AMERICAN DRUGGISTS SYND
10306,AITS,A I T S INC
10307,MTIK,MODULAR TECHNOLOGY INC
10307,MTIK,MILLER BUILDING SYSTEMS INC
10307,MBSI,MILLER BUILDING SYSTEMS INC
10308,TCTC,TOMPKINS COUNTY TRUST CO NY
10308,TCTC,TOMPKINS COUNTY TRUSTCO INC
10308,TMP,TOMPKINS COUNTY TRUSTCO INC
10308,TMP,TOMPKINS TRUSTCO INC
10308,TMP,TOMPKINS TRUSTCO INC
10308,TMP,TOMPKINS FINANCIAL CORP
10308,TMP,TOMPKINS FINANCIAL CORP
10309,SKAN,SKANEATELES SAVINGS BANK NY
10309,SKAN,SKANEATELES SAVINGS BANK NY
10309,CTBK,CENTER BANKS INC
10309,SKAN,SKANEATELES BANCORP INC
10309,SKAN,SKANEATELES BANCORP INC
10310,TOUR,WORLDGROUP COMPANIES INC
10311,ALLS,ALLISONS PLACE INC
10312,PTHI,PREMIER TECHNOLOGY HOLDING INC
10313,,AMERICAN INTERNATIONAL CORP
10313,AMC,AMERICAN INTERNATIONAL CORP
10313,AMC,AMERICAN INTERNATIONAL CORP
10314,AMTV,AM CABLE TV INDS INC
10314,AMTV,AM CABLE TV INDS INC
10314,AMTV,A M COMMUNICATIONS INC
10314,AMCI,A M COMMUNICATIONS INC
10315,NVID,NETWORK VIDEO INC
10315,NVID,NETWORK VIDEO INC
10316,CMPL,CAMERA PLATFORMS INTL INC
10316,,CAMERA PLATFORMS INTL INC
10316,CMPL,CAMERA PLATFORMS INTL INC
10316,CMPL,CAMERA PLATFORMS INTL INC
10317,TMAN,TEL MAN INC
10317,SOUT,SOUTHERNNET INC
10318,BLCC,BALCHEM CORP
10318,BLCC,BALCHEM CORP
10318,BLCC,BALCHEM CORP
10318,BCP,BALCHEM CORP
10318,BCPC,BALCHEM CORP
10319,MHBK,MID HUDSON SVGS BK FSB FISHKILL
10319,FIBI,FIRST INTER BANCORP INC
10320,AMBI,AMERICAN BIONETICS INC
10321,,NASH MOTORS CO
10321,,NASH KELVINATOR CORP
10321,,AMERICAN MOTORS CORP
10321,AMO,AMERICAN MOTORS CORP
10321,AMO,AMERICAN MOTORS CORP
10322,BFBS,BROOKFIELD FED BANK FOR SVGS IL
10322,BFBS,BROOKFIELD BANCSHARES CORP
10323,CATS,COMPUTER AIDED TIME SHARE INC
10323,CADS,COMPUTER AIDED TIME SHARE INC
10324,GENZ,GENZYME CORP
10325,JBAK,BAKER J INC
10325,CMAL,CASUAL MALE CORP MASS
10326,NYTS,NYTEST ENVIRONMENTAL INC
10326,NYTS,NYTEST ENVIRONMENTAL INC
10327,USBA,UNITED SAVINGS BANK SALEM
10327,USBA,UNITED SAVINGS BANK SALEM
10328,HANA,HANA BIOLOGICS INC
10328,SOMA,SOMATIX THERAPY CORP
10329,SWAL,STATESWEST AIRLINES INC
10329,,STATESWEST AIRLINES INC
10329,SWAL,STATESWEST AIRLINES INC
10329,SWAL,STATESWEST AIRLINES INC
10329,SWAL,STATESWEST AIRLINES INC
10330,MOVY,NEW STAR ENTERTAINMENT INC
10331,TOWR,TOWER FEDERAL SAVINGS BANK IN
10331,TOWR,TOWER FEDERAL SAVINGS BANK IN
10331,TOWR,TOWER FEDERAL SAVINGS BANK IN
10332,NAOR,NATURAL ORGANICS CORP
10332,CANA,CLASSIC AUTO ACCESSORIES N AMER
10332,CANA,F C R AUTOMOTIVE GROUP INC
10333,XOMA,XOMA CORP
10333,XOMA,XOMA LTD
10333,XOMA,XOMA LTD
10333,XOMA,XOMA CORP
10333,XOMA,XOMA CORP
10333,XOMA,XOMA ROYALTY CORP
10334,CSFS,CAL STAR FINANCIAL SVCS INC
10335,SSSL,SUN STATE S & L ASSN PHOENIX AZ
10335,SSSL,SUN STATE S & L ASSN PHOENIX AZ
10336,OPER,COIN PHONES INC
10337,PSSB,PALM SPRINGS SAVINGS BANK
10337,PSSB,PALM SPRINGS SAVINGS BANK
10337,PSSB,PALM SPRINGS SAVINGS BANK
10337,,PALM SPRINGS SAVINGS BANK
10337,PSSB,PALM SPRINGS SAVINGS BANK
10337,PSSB,PALM SPRINGS SAVINGS BANK
10338,APOL,APOLLO S & L CO CINCINNATTI OH
10339,AMTY,AMITY BANK CT
10339,AMTY,AMITY BANCORP INC
10339,AMTY,AMITY BANCORP INC
10339,CBCB,C B C BANCORP INC
10339,CBCB,C B C BANCORP INC
10340,FGBI,FIRST GRANITE BANCORP INC IL
10341,ABBK,ABINGTON SAVINGS BANK MASS
10341,ABBK,ABINGTON SAVINGS BANK MASS
10341,ABBK,ABINGTON BANCORP INC
10341,ABBK,ABINGTON SAVINGS BANK
10341,ABBK,ABINGTON BANCORP INC NEW
10341,ABBK,ABINGTON BANCORP INC NEW
10342,IMDC,INAMED CORP
10342,,INAMED CORP
10342,IMDC,INAMED CORP
10342,,INAMED CORP
10342,IMDC,INAMED CORP
10343,INFTA,INFINITY BROADCASTING CORP
10343,,INFINITY BROADCASTING CORP
10343,INFTA,INFINITY BROADCASTING CORP
10343,INF,INFINITY BROADCASTING CORP
10344,LINN,LINCOLN FOODSERVICE PRODS INC
10345,CRLY,CROWLEY FINANCIAL SVCS INC
10345,CRLY,CROWLEY FINANCIAL SVCS INC
10346,FUTR,312 FUTURES INC
10346,FUTR,JACK CARL 312 FUTURES INC
10346,,JACK CARL 312 FUTURES INC
10346,FUTR,JACK CARL 312 FUTURES INC
10346,FUTR,I F X CORP
10346,FUTR,I F X CORP
10347,ASTI,APPLIED SPECTRUM TECHN INC
10348,,AMERICAN LA FRANCE FIRE ENGINE
10348,,AMERICAN LA FRANCE FOAMITE CORP
10349,AFID,AMERICAN FID LIFE INS CO
10349,AMFI,A M F I CORP
10349,AMFI,A M F I CORP
10350,MPHO,MEDPHONE CORP
10350,MPO,MEDPHONE CORP
10351,PCOR,PSICOR INC
10352,MRTA,MARIETTA CORP
10353,ADPT,ADAPTEC INC
10353,ADPT,A D P T CORP
10353,,A D P T CORP
10353,,STELL EXCEL INC
10353,,STELL EXCEL INC
10353,SXCL,STEEL EXCEL INC
10354,ICBI,INTERNATIONAL CONSUMER BRDS INC
10354,ICBI,INTERNATIONAL CONSUMER BRDS INC
10355,DJCO,DAILY JOURNAL CO
10355,DJCO,DAILY JOURNAL CORP
10356,,AMERICAN LINSEED CO
10357,AMIN,A M I INDUSTRIES INC CO
10358,ARIG,AMERICAN RELIANCE GRP INC
10358,ARI,AMERICAN RELIANCE GROUP INC
10358,ARI,ARI HOLDINGS INC
10359,MALL,AUTOSPA AUTOMALLS INC
10360,AVDL,AVONDALE INDUSTRIES INC
10361,ATOG,ANDOVER TOGS INC
10362,NAVI,NORTH AMERICAN VENTURES INC
10362,NAVI,NORTH AMERICAN VENTURES INC
10362,BUTL,BUTLER INTERNATIONAL INC NEW
10362,BUTL,BUTLER INTERNATIONAL INC NEW
10363,ADMG,ADVANCED MAGNETICS INC
10363,MIT,ADVANCED MAGNETICS INC
10363,AVM,ADVANCED MAGNETICS INC
10363,AMAG,ADVANCED MAGNETICS INC
10363,AMAG,A M A G PHARMACEUTICALS INC
10364,,AMERICAN SMLT & REFNG CO
10364,AR,AMERICAN SMLT & REFNG CO
10364,AR,AMERICAN SMLT & REFNG CO
10364,AR,ASARCO INC
10365,AMIS,A M I SYSTEMS INC
10366,SBKSA,SUBURBAN BANKSHARES INC
10367,HSLD,HOME SAVINGS & LOAN ASSN NC
10367,HSLD,HOME SAVINGS & LOAN ASSN NC
10368,TSBK,TAUNTON SAVINGS BANK MA
10368,TSBK,TAUNTON SAVINGS BANK MA
10369,WOBS,WOBURN FIVE CENTS SAVINGS BANK
10369,WOBS,WOBURN FIVE CENTS SAVINGS BANK
10369,WOBS,FIRST WOBURN BANCORP INC
10370,SIBR,SYBRA INC
10371,CLZR,CANDELA LASER CORP
10371,CLZR,CANDELA CORP
10372,,AMERICAN RADIATOR CO
10372,,AMERICAN RADIATOR & STD SAN CORP
10372,AST,AMERICAN RADIATOR & STD SAN CORP
10372,AST,AMERICAN STANDARD INC
10372,AST,AMERICAN STANDARD INC
10373,AMSS,A M S REALSTAR INC
10374,DMET,DIGITAL METCOM INC
10374,DMET,DIGITAL METCOM INC
10374,DMET,DIGITAL METCOM INC
10375,TCFC,T C F BANKING & SAVINGS F A
10375,TCFC,T C F FINANCIAL CORP
10375,TCB,T C F FINANCIAL CORP
10375,TCB,T C F FINANCIAL CORP
10375,TCB,T C F FINANCIAL CORP
10375,TCB,T C F FINANCIAL CORP
10375,TCB,T C F FINANCIAL CORP
10375,TCF,T C F FINANCIAL CORP
10376,NSSX,NATIONAL SANITARY SUPPLY CO
10376,NSSX,NATIONAL SANITARY SUPPLY CO
10377,CLIF,CLIFF ENGLE LTD
10378,OVAB,OVABLOC INC
10378,,OVABLOC INC
10378,OVAB,OVABLOC INC
10379,IGEI,INTERNATIONAL GENETIC ENGR INC
10380,,AMERICAN REPS CORP
10381,NFCO,A N E F C O INC
10382,ASTE,ASTEC INDUSTRIES INC
10383,CYTO,CYTOGEN CORP
10383,CYTO,CYTOGEN CORP
10384,RUDY,RUDYS RESTAURANT GROUP INC
10384,,RUDYS RESTAURANT GROUP INC
10384,RUDY,RUDYS RESTAURANT GROUP INC
10385,ATNN,A T N INC
10385,ATNN,AMERICAN TELEMEDIA NETWORK INC
10385,ATNN,A T N N INC
10386,ZIPP,NATIONAL REFERENCE PUBG INC
10386,ZIPP,N R P INC
10386,ATCT,N R P INC
10386,ATCT,A T C COMMUNICATIONS INC
10386,ATCT,A T C COMMUNICATIONS GROUP INC
10386,AGIS,AEGIS COMMUNICATIONS GROUP INC
10387,WSTX,WESTRONIX INC
10387,,WESTRONIX INC
10387,WESX,WESTRONIX INC
10387,FLAX,FLAGSHIP EXPRESS INC
10388,TREN,TRENWICK GROUP INC
10388,TWK,TRENWICK GROUP INC
10388,TWK,TRENWICK GROUP LTD
10388,TWK,TRENWICK GROUP LTD
10389,NEEC,NEECO INC
10390,GHSI,GLOBAL HEALTH SYSTEMS INC
10390,GHSI,G H S INC
10390,,G H S INC
10390,GHSI,G H S INC
10390,,G H S INC
10390,GHSI,G H S INC
10391,CFSL,CENTURY FEDERAL S & L ASSN NM
10391,CFSL,CENTURY FEDERAL S & L ASSN NM
10392,PWSB,PEOPLES WESTCHESTER SAVINGS BANK
10392,PWSB,PEOPLES WESTCHESTER SAVINGS BANK
10393,NNSL,NEWPORT NEWS SAVINGS S & L ASSN
10393,NNSL,NEWPORT NEWS SAVINGS BK VA
10393,NNSL,NEWPORT NEWS SAVINGS BK VA
10393,TDMK,TIDEMARK BANCORP INC
10393,TDMK,TIDEMARK BANCORP INC
10394,COSF,COSMETIC & FRAGRANCE CONC INC
10394,COSC,COSMETIC CENTER INC
10394,COSCB,COSMETIC CENTER INC
10395,NAVG,NAVIGATORS GROUP INC
10396,CPRC,COMPUTER COMPONENTS CORP
10397,WERN,WERNER ENTERPRISES INC
10398,LEAF,INTERLEAF INC
10398,LEAF,INTERLEAF INC
10399,,AMERICAN SHIP & COMM CORP
10400,APFE,A P F ELECTRONICS INC
10401,,AMERICAN TELEPHONE & TELEG CO
10401,T,AMERICAN TELEPHONE & TELEG CO
10401,T,AMERICAN TELEPHONE & TELEG CO
10401,T,A T & T CORP
10401,T,A T & T CORP
10401,T,A T & T CORP
10402,ARLN,ARLEN PROPERTY INVS SBI
10402,APIT,A P I TRUST SBI
10403,WOWI,WORLDS OF WONDER INC
10404,TMNI,TRANSMEDIA NETWORK INC
10404,TMNI,TRANSMEDIA NETWORK INC
10404,TMNI,TRANSMEDIA NETWORK INC
10404,TMN,TRANSMEDIA NETWORK INC
10404,TMN,TRANSMEDIA NETWORK INC
10404,IRN,IDINE REWARDS NETWORK INC
10404,IRN,REWARDS NETWORK INC
10404,DINE,REWARDS NETWORK INC
10404,DINE,REWARDS NETWORK INC
10405,IVMI,IVY MEDICAL INC
10406,DOSE,CHOICE DRUG SYSTEMS INC
10406,DOSE,CAPSTONE PHARMACY SERVICES INC
10406,DOSE,PHARMERICA INC
10407,ALET,ALOETTE COSMETICS INC
10408,HELP,STUDENT AIDE CTRS OF AMERICA INC
10409,DIET,AMERICAN HEALTH COS INC
10410,JMED,JONES MEDICAL INDUSTRIES INC
10410,JMED,JONES PHARMA INC
10411,RLAB,ROYCE LABORATORIES INC
10411,,ROYCE LABORATORIES INC
10411,RLAB,ROYCE LABORATORIES INC
10411,RLAB,ROYCE LABORATORIES INC
10412,GECM,GENICOM CORP
10413,ROYL,ROYALPAR INDUSTRIES INC
10414,ELDC,ELDEC CORP
10414,ELDC,ELDEC CORP
10415,NUTM,NUTMEG INDUSTRIES INC
10415,NTM,NUTMEG INDUSTRIES INC
10416,BILT,MICROBILT CORP
10417,ALOY,ALLOY COMPUTER PRODUCTS INC
10418,ASAA,A S A INTERNATIONAL LTD
10418,ASAA,A S A INTERNATIONAL LTD
10418,ASAA,A S A INTERNATIONAL LTD
10418,ASAA,A S A INTERNATIONAL LTD
10419,CRTV,CREATIVE TECHNOLOGIES CORP
10419,CRTV,CREATIVE TECHNOLOGIES CORP
10419,,CREATIVE TECHNOLOGIES CORP
10419,CRTV,CREATIVE TECHNOLOGIES CORP
10419,CRTV,CREATIVE TECHNOLOGIES CORP
10419,CRTV,CREATIVE TECHNOLOGIES CORP
10419,CRTV,CREATIVE TECHNOLOGIES CORP
10419,CRTV,CREATIVE TECHNOLOGIES CORP
10420,RDVA,RADVA CORP
10421,SKYW,SKYWEST INC
10421,SKYW,SKYWEST INC
10422,AILP,AUTOMATED LANGUAGE PROC SYS INC
10422,AILP,ALPNET INC
10422,AILP,ALPNET INC
10423,SUND,SOUND ADVICE INC
10424,CLEV,CLEVITE INDUSTRIES INC
10425,RBCO,RYAN BECK & CO INC
10426,BOSF,BANK OF SAN FRANCISCO HLDG CO
10426,BOF,BANK OF SAN FRANCISCO HLDG CO
10426,BOF,SAN FRANCISCO CO
10426,SFH,SAN FRANCISCO CO
10427,FILM,CAPFILM INC
10428,,AMERICAN TOB CO
10429,ASKI,A S K COMPUTER SYSTEMS INC
10429,ASKI,ASK GROUP INC
10430,CPSI,COLLEGE PLANNING SYSTEMS INC
10430,CPSI,C P S CORP PLANNING SVCS INC
10431,SCFB,SOUTH CAROLINA FED SVGS BK COLUM
10431,SCFB,SOUTH CAROLINA FED SVGS BK COLUM
10431,SCFB,SOUTH CAROLINA FEDERAL CORP
10432,ARIT,ARITECH CORP
10433,BABY,FERTILITY & GENETICS RESH INC
10434,LAGR,L A GEAR INC
10434,LA,L A GEAR INC
10435,FFCA,FIRST FEDERAL CAROLINAS FA
10435,FFCA,FIRST FEDERAL CAROLINAS FA
10435,FFCA,CAROLINA BANCORP INC NEW
10436,,AMERICAN ZINC LEAD & SMLT CO
10436,ZA,AMERICAN ZINC LEAD & SMLT CO
10436,ZA,AMERICAN ZINC CO
10436,ZA,AMERICAN ZINC CO
10437,RAWC,REPUBLIC AMERICAN CORP
10438,HFSF,HOME FEDERAL S & L ASSN SAN FRAN
10438,HFSF,HOME FEDERAL S & L ASSN SAN FRAN
10438,HFSF,HOME FEDERAL FINANCIAL CORP
10439,CELS,CELLULAR INC
10439,CELS,COMMNET CELLULAR INC
10439,CELSD,COMMNET CELLULAR INC
10439,CELS,COMMNET CELLULAR INC
10440,WATFY,WATERFORD GLASS GROUP PLC
10441,XYVI,XYVISION INC
10442,KLLM,K L L M TRANSPORT SVCS INC
10443,FRKT,FLORIDA ROCK & TANK LINES INC
10443,FRPP,F R P PROPERTIES INC
10443,PATR,PATRIOT TRANSPORTATION HLDG INC
10443,FRPH,F R P HOLDINGS INC
10444,,AMERICAN SUMATRA TOB CO
10444,,AMERICAN SUMATRA TOB CO
10445,ARII,A R I INDUSTRIES INC
10446,POLK,POLK AUDIO INC
10446,PKA,POLK AUDIO INC
10447,THFI,PLYMOUTH FIVE CENTS SAVINGS BANK
10447,THFI,PLYMOUTH FIVE CENTS SAVINGS BANK
10448,LGUM,LEGUME INC
10449,SSBB,SOUTHINGTON SAVINGS BANK CT
10449,BKCT,BANCORP CONNECTICUT INC
10449,BKCT,BANCORP CONNECTICUT INC
10449,BKCT,BANCORP CONNECTICUT INC
10450,FMDC,FIRST MEDICAL DEVICES CORP
10450,FMDC,FIRST MEDICAL DEVICES CORP
10451,FHPC,F H P CORP
10451,FHPC,F H P INTERNATIONAL CORP
10452,,AMERICAN WOOLEN CO
10453,BFEN,B F ENTERPRISES INC
10453,BFEN,B F ENTERPRISES INC
10454,GDEX,GOLD EXPRESS CORP
10455,CMSE,ELECTRO FUNDS CORP
10455,ACMS,ELECTRO FUNDS CORP
10455,ACMS,C M S ENHANCEMENTS INC
10455,ACMS,C M S ENHANCEMENTS INC
10455,CME,C M S ENHANCEMENTS INC
10455,AQS,AMERIQUEST TECHNOLOGIES INC
10456,CEMX,C E M CORP
10457,BFSI,B F S BANKORP INC
10458,SOSA,SOMERSET SVGS BK SOMERVILLE MA
10458,SOSA,SOMERSET BANKSHARES INC
10458,SOSA,SOMERSET SAVINGS BANK
10458,SOSA,SOMERSET SAVINGS BANK
10459,GNMR,GENMAR INDUSTRIES INC
10460,,MANHATTAN ELECTRICAL SUPPLY INC
10460,,AMERICAN MACH & METALS INC
10460,,AMETEK INC
10460,AME,AMETEK INC
10460,AME,AMETEK INC
10461,DIBK,DIME SAVINGS BK WALLINGFORD CT
10461,DIBK,DIME SAVINGS BK WALLINGFORD CT
10461,DIBK,DIME FINANCIAL CORP
10462,CGNE,CALGENE INC
10462,CGNE,CALGENE INC
10463,REFR,RESEARCH FRONTIERS INC
10463,REFR,RESEARCH FRONTIERS INC
10464,CCBK,CONNECTICUT COMMUNITY BANK G
10465,ACPT,ACCEPTANCE INSURANCE HLDG INC
10466,BIGI,BROUGHER INSURANCE GROUP INC
10467,WFCS,WARREN FIVE CENTS SAVINGS BK MA
10467,WFCS,WARREN FIVE CENTS SAVINGS BK MA
10467,WRNB,WARREN BANCORP INC
10467,WRNB,WARREN BANCORP INC
10467,WRNB,WARREN BANCORP INC
10468,ACRL,AMERICAN CRUISE LINES INC
10468,ACRL,AMERICAN CRUISE LINES INC
10469,DYTM,DYNATEM INC
10470,MOKG,MORGAN OLMSTEAD KENNEDY GARD CAP
10471,QBIO,QUEST BIOTECHNOLOGY INC
10471,QBIO,QUEST BIOTECHNOLOGY INC
10472,SHOE,SHOE CITY CORP
10473,TIPT,TIPTON CENTERS INC
10474,EORR,EMPIRE ORR INC
10475,RICH,RICHMOND HILL SVGS BK NY
10476,BMRG,B M R FINANCIAL GROUP INC
10477,NVSI,NATIONAL VISION SERVICES INC
10477,NBSN,N B S NATIONAL BENEFIT SRVCS INC
10477,AVSS,AVESIS INC
10478,OBAT,OLYMPIC INTERNATIONAL BK & TR CO
10478,USAB,U S A BANCORP INC
10479,,AMERICAN SUGAR REFNG CO
10479,ASR,AMERICAN SUGAR REFNG CO
10479,ASR,AMERICAN SUGAR CO
10479,ASR,AMERICAN SUGAR CO
10479,ASR,AMSTAR CORP
10480,ATVS,A T V SYSTEMS INC
10481,SUBBA,SUBURBAN BANCORP INC IL
10482,WRII,WASTE RECOVERY INC
